,genre,duration_ms,danceability,energy,key,age,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,cluster
2853,musik anak-anak,224138.17213114753,0.5885229508196722,0.49593442622950823,4.647540983606557,23.708106894228607,-9.838680327868852,0.03323524590163935,0.458246393442623,0.09042852040983605,0.20321475409836062,0.5510934426229508,115.23880327868851,3.8852459016393444,3
2854,chinese post-rock,289416.6666666667,0.5994166666666666,0.5084166666666667,5.25,26.326940639269406,-13.445500000000001,0.049300000000000004,0.17327249999999997,0.07235108333333334,0.10259166666666668,0.5011416666666667,118.31808333333333,4.0,4
2855,swedish hardcore,207375.27272727274,0.5616363636363636,0.8177272727272726,3.0,17.607721046077213,-7.173181818181818,0.07081818181818182,0.001941057272727273,0.2024083909090909,0.2182090909090909,0.4369090909090909,128.838,4.0,7
2856,skramz,151224.8,0.5152,0.7295999999999999,6.0,18.810410958904107,-7.1104,0.11291999999999999,0.30992000000000003,0.004697506000000001,0.43567999999999996,0.5344,100.0214,3.6,4
2857,taiwan graduation song,305623.3333333333,0.5456666666666666,0.5293333333333333,3.0,5.491324200913243,-7.267333333333333,0.031733333333333336,0.5766666666666667,0.0,0.10853333333333333,0.26066666666666666,139.28733333333335,4.0,2
2858,brazilian modern jazz,261970.5,0.6419444444444444,0.5425555555555556,6.277777777777778,24.499086757990867,-11.81861111111111,0.03956111111111111,0.5014,0.12195718555555556,0.10127222222222222,0.6024666666666667,110.88322222222223,3.9444444444444446,3
2859,finnish metal,241322.0386533666,0.42068740648379055,0.8674027431421445,5.233167082294265,19.351125610630955,-5.362573566084789,0.06317568578553617,0.02934235226932668,0.17067497612219448,0.24163890274314218,0.43465187032418945,128.00777431421446,3.9376558603491274,4
2860,pop chileno,230578.398989899,0.5774545454545453,0.5764494949494949,4.909090909090909,14.548014390480143,-7.727520202020202,0.05214242424242425,0.39186534848484844,0.012514313838383839,0.15686161616161615,0.49184343434343436,128.12221717171718,3.8585858585858586,3
2861,library music,178306.36654804272,0.43588042704626334,0.3458285409252669,4.7935943060498225,58.398683761517084,-14.976309608540925,0.050675088967971536,0.6996665836298932,0.46154476017793594,0.14757473309608543,0.4588021352313168,111.87891103202848,3.893238434163701,1
2862,country dawn,203279.72125,0.5715399999999999,0.49896875,5.57,32.713839041095895,-9.522435,0.038891999999999996,0.45797223749999993,0.003039289537500001,0.1803745,0.54006275,119.11953874999999,3.915,3
2863,jewish hip hop,247804.72727272726,0.7063181818181818,0.7901136363636364,6.284090909090909,16.969800747198008,-5.9469318181818185,0.11531363636363633,0.10727463863636362,0.043254580227272736,0.23484545454545455,0.6789545454545455,113.58682954545453,4.0,6
2864,italian soundtrack,172652.39116719243,0.30740189274447954,0.30340866246056775,5.381703470031546,42.322483903029244,-15.108624605678232,0.048623659305993695,0.7640730283911671,0.6448885488328076,0.13826782334384857,0.2161662460567823,102.004309148265,3.7129337539432177,0
2865,piano mpb,179851.0625,0.5844531249999999,0.46303125,4.765625,45.878809931506844,-13.269421874999999,0.052125000000000005,0.60938125,0.2919578575,0.13799531250000002,0.6030453125,112.853734375,3.953125,2
2866,mexican son,215289.88888888888,0.5629111111111111,0.4500733333333332,5.066666666666666,43.59184170471841,-11.619066666666665,0.06056222222222222,0.6514777777777778,0.03920678266666667,0.18451777777777778,0.6986844444444443,118.54,3.3777777777777778,1
2867,experimental vocal,258125.2016129032,0.5091532258064516,0.4568466935483871,4.782258064516129,28.026911179849755,-12.557516129032258,0.06011370967741935,0.3330457387096774,0.11501758524193549,0.15721774193548388,0.3495637096774193,115.40456451612903,3.903225806451613,2
2868,classic french pop,234409.89626556018,0.6063360995850623,0.6240941908713692,5.0995850622406635,32.3874609219576,-10.258016597510373,0.04544813278008298,0.3417417012448133,0.009659346763485475,0.1776045643153527,0.651196265560166,122.28229460580914,3.9502074688796682,3
2869,spanish reggae,265438.3333333333,0.7101666666666667,0.7044444444444444,7.166666666666667,11.529680365296805,-6.237555555555556,0.16835555555555554,0.15848333333333336,0.000983775,0.14976111111111112,0.7569444444444443,116.15805555555556,4.0,6
2870,wassoulou,310038.63157894736,0.6326842105263157,0.48046842105263154,5.684210526315789,26.11290555155011,-10.563578947368422,0.0614578947368421,0.43061052631578944,0.06898487368421052,0.17712631578947366,0.7291052631578948,111.42426315789471,3.9473684210526314,3
2871,lds,182592.70085470084,0.2777188034188034,0.24165299145299146,5.760683760683761,59.02055965343635,-18.03219658119658,0.0361008547008547,0.930783076923077,0.14506637846153847,0.1737923076923077,0.29932051282051286,105.51865811965811,3.8034188034188032,0
2872,musica angolana,246838.43636363637,0.626090909090909,0.6819090909090909,6.3090909090909095,7.413200498132004,-6.8308363636363625,0.11590545454545453,0.24697218181818179,0.012478066363636365,0.16774727272727272,0.5804,129.60580000000002,4.0181818181818185,3
2873,christchurch indie,238019.96666666667,0.5604333333333333,0.7812333333333332,4.933333333333334,16.368949771689497,-6.1013,0.04477333333333334,0.14160805999999998,0.036778031666666676,0.20048000000000002,0.5733066666666667,132.34713333333335,3.933333333333333,4
2874,kids dance party,231360.0,0.785,0.582,5.0,14.10958904109589,-4.877,0.237,0.191,0.0,0.2,0.861,71.774,4.0,6
2875,landler,189196.75,0.60725,0.35875,2.25,34.00479452054794,-12.85425,0.046425,0.81325,0.703525,0.11705,0.951,122.4475,4.0,1
2876,italian hardcore,136014.0,0.309,0.729,6.666666666666667,37.81917808219178,-18.183666666666667,0.11569999999999998,0.06807666666666666,0.7983333333333333,0.422,0.212,111.96066666666667,4.0,5
2877,eugene indie,233039.0,0.568,0.706,8.0,24.6,-8.679,0.0837,0.175,0.0,0.157,0.896,184.126,4.0,6
2878,baja indie,204813.0,0.4615,0.959,2.5,13.804109589041097,-4.609,0.0838,0.0059900000000000005,0.025,0.16494999999999999,0.16799999999999998,98.54050000000001,4.0,4
2879,lustrum,237600.0,0.819,0.891,9.0,5.008219178082192,-6.088,0.252,0.746,0.0,0.192,0.628,100.049,4.0,2
2880,j-idol,258766.54710144928,0.587195652173913,0.8721014492753623,5.119565217391305,10.346525709747867,-3.4128224637681157,0.061509782608695655,0.1661745246376812,0.01584082576086956,0.22094855072463765,0.6414134057971016,130.1308188405797,3.9782608695652173,6
2881,modern salsa,282748.1512605042,0.6185126050420168,0.7718151260504201,4.878151260504202,16.151836076896508,-5.9420336134453775,0.0524422268907563,0.4302475630252101,0.0017436283823529406,0.18668319327731092,0.7626361344537819,115.83679621848738,3.9873949579831933,3
2882,modern swing,210591.55263157896,0.5544868421052631,0.32075526315789477,5.25,69.5577505407354,-12.884842105263159,0.050280263157894745,0.8326842105263158,0.5139807434210526,0.15529473684210526,0.6164315789473684,118.15284210526316,3.973684210526316,1
2883,uk americana,240446.03105590062,0.4765652173913043,0.5243291925465838,4.298136645962733,21.270671317961373,-8.88683850931677,0.035887577639751554,0.3589928447204969,0.027974693478260867,0.18442298136645963,0.4305645962732919,112.97267080745343,3.900621118012422,3
2884,vallenato moderno,262687.9683544304,0.6982373417721518,0.7321107594936708,5.481012658227848,11.721232876712328,-5.119851265822785,0.07449367088607596,0.3933386075949368,4.264012658227848e-05,0.16646962025316456,0.826746835443038,132.82230696202532,3.9683544303797467,3
2885,madchester,263450.62262357416,0.4479947718631179,0.7806973384030419,5.314638783269962,29.833918433251736,-7.025044676806084,0.05065608365019013,0.08644601464828897,0.15894906828897343,0.25027614068441073,0.5062290874524714,125.60549999999998,3.959125475285171,4
2886,japanese instrumental,228588.93253968254,0.4796527777777777,0.26121547619047614,4.599206349206349,18.667895194607524,-15.909869047619049,0.04827301587301587,0.8639103968253968,0.6373477584920636,0.15141785714285713,0.3576545238095238,115.61759126984126,3.8134920634920637,0
2887,scottish singer-songwriter,198660.17112299465,0.5535508021390374,0.45076577540106966,3.9679144385026737,41.4997729104095,-11.95533155080214,0.05209090909090909,0.4587126737967915,0.0814601464171123,0.16213796791443852,0.5551320855614973,117.53210695187164,3.871657754010695,3
2888,escape room,219137.21630094043,0.6626865203761755,0.6854263322884012,5.38871473354232,8.284854210503715,-6.567498432601881,0.1635705329153605,0.17372114952978057,0.062100546645768036,0.21865862068965522,0.5151705329153605,121.83322257053293,3.9435736677115987,6
2889,brazilian boogie,230723.09863945577,0.5635170068027211,0.628069387755102,5.255102040816326,38.81590718479173,-9.418292517006805,0.06540714285714284,0.3378659761904762,0.11906806547619048,0.24043469387755106,0.6355578231292518,117.00618367346938,3.942176870748299,3
2890,ska punk,171541.95399515738,0.4838634382566587,0.809668813559322,4.88135593220339,29.03869448406249,-7.332636803874092,0.09445714285714286,0.08281684012106537,0.06594080220338983,0.23900290556900727,0.6087532687651332,125.37314285714285,3.9588377723970942,4
2891,classic persian pop,304433.91011235956,0.5018977528089887,0.4307247191011236,6.101123595505618,37.13544712944436,-11.34370786516854,0.06245168539325842,0.6696977528089888,0.07979160089887641,0.18095505617977528,0.5310258426966292,121.72729213483147,3.595505617977528,2
2892,porro,191544.94495412844,0.6656880733944954,0.6535779816513761,5.926605504587156,24.64853588035692,-7.541045871559634,0.08788990825688073,0.37345779816513763,0.1591960082568807,0.20067889908256883,0.8736055045871559,117.52988073394496,3.9541284403669725,3
2893,straight-ahead jazz,319436.0989010989,0.5075934065934067,0.23544175824175828,5.186813186813187,48.52003612825529,-17.260483516483514,0.04489450549450549,0.7934836263736263,0.46734876131868136,0.222721978021978,0.418578021978022,110.99138461538462,3.857142857142857,1
2894,kolkata indie,284564.2702702703,0.5998648648648648,0.4746918918918919,5.783783783783784,16.171640133283965,-9.923513513513514,0.039948648648648645,0.48954756756756757,7.186162162162162e-05,0.1875945945945946,0.46918918918918917,116.71883783783785,3.918918918918919,3
2895,sufi chant,303423.25,0.43674999999999997,0.28450000000000003,6.75,26.226027397260275,-10.124,0.042374999999999996,0.8255,5.075e-06,0.164525,0.352375,149.62,4.0,2
2896,jazz venezolano,219568.66666666666,0.5883333333333334,0.48933333333333334,4.333333333333333,40.294716242661444,-9.98152380952381,0.07256190476190476,0.5673333333333334,0.06405034333333333,0.18421904761904762,0.8047142857142857,122.52747619047618,3.9047619047619047,3
2897,indie fuzzpop,200222.7,0.46069999999999994,0.7188000000000001,4.8,6.192328767123287,-8.595400000000001,0.034839999999999996,0.2316878,0.4102803,0.2152,0.48100000000000004,140.2156,4.0,7
2898,korean metal,265763.5,0.5515000000000001,0.445,6.0,24.394520547945206,-7.8415,0.0295,0.426,1.065e-06,0.37305,0.1285,123.0255,4.0,3
2899,stomp and whittle,212631.0,0.723,0.198,11.0,8.452054794520548,-12.287,0.0298,0.86,0.0,0.107,0.221,106.996,4.0,2
2900,lesen,137718.0,0.713,0.301,4.0,16.802739726027397,-17.452,0.953,0.146,8.78e-06,0.0596,0.435,87.262,3.0,6
2901,western mass indie,439490.0,0.717,0.924,2.0,7.7972602739726025,-4.707,0.0285,0.043,0.6,0.11,0.791,128.025,4.0,7
2902,cuban rumba,229380.92105263157,0.6321654135338346,0.5620082706766918,5.545112781954887,49.8959007106808,-9.30407894736842,0.06848383458646616,0.6308372180451128,0.13665029921052635,0.17752255639097744,0.811124812030075,117.16815413533836,3.9473684210526314,1
2903,lithuanian hip hop,217892.54671280278,0.7463771626297578,0.6599861591695503,5.131487889273356,8.874503483907665,-8.304605536332177,0.17345570934256058,0.1680194152249135,0.06422200692041523,0.1725141868512111,0.5470996539792388,118.80187889273354,3.9792387543252596,6
2904,norwegian indie,223624.6369680851,0.5585226063829787,0.5312636569148936,5.031914893617022,16.23263625765083,-9.122856382978723,0.06624960106382978,0.3937708369680851,0.028069022114361707,0.18646130319148937,0.4662892287234042,117.67779521276596,3.908244680851064,3
2905,brazilian punk,195186.8796680498,0.5000622406639004,0.8298713692946058,5.842323651452282,26.7004490422327,-7.728257261410789,0.08762904564315355,0.08879256149377593,0.0561127279253112,0.23441078838174273,0.5985863070539419,128.90586721991704,3.9419087136929463,4
2906,classical cello,327724.0752688172,0.28722275985663076,0.12375908243727594,5.066308243727598,54.36080424215644,-21.606544802867383,0.04617275985663082,0.9618422939068098,0.7625619428494624,0.13842508960573477,0.28988566308243735,103.60112365591398,3.7007168458781363,0
2907,ottawa rap,191293.47368421053,0.7645263157894737,0.5619473684210526,4.105263157894737,5.481038211968276,-7.963684210526316,0.08244736842105263,0.25354,0.11811109157894736,0.13416315789473685,0.27431052631578945,114.83668421052631,3.8947368421052633,6
