,year,min_acousticness,max_acousticness,avg_acousticness,wavg_acousticness,min_danceability,max_danceability,avg_danceability,wavg_danceability,min_duration_ms,max_duration_ms,avg_duration_ms,wavg_duration_ms,min_energy,max_energy,avg_energy,wavg_energy,min_instrumentalness,max_instrumentalness,avg_instrumentalness,wavg_instrumentalness,min_key,max_key,avg_key,wavg_key,min_liveness,max_liveness,avg_liveness,wavg_liveness,min_loudness,max_loudness,avg_loudness,wavg_loudness,min_mode,max_mode,avg_mode,wavg_mode,min_speechiness,max_speechiness,avg_speechiness,wavg_speechiness,min_tempo,max_tempo,avg_tempo,wavg_tempo,min_time_signature,max_time_signature,avg_time_signature,wavg_time_signature,min_valence,max_valence,avg_valence,wavg_valence
76,1983,1.37e-06,0.996,0.42513501540753357,0.01609652169326135,0.0,0.985,0.5689353147835883,0.02154110883503156,30307,4585640,223844.85834738618,8475.24548139084,0.00171,0.996,0.5240359345137716,0.019841122190002433,0.0,0.994,0.09086886147414273,0.0034404896020112253,0,11,5.122681281618887,0.19395567852297355,0.0139,0.997,0.22969553119730154,0.008696764478969915,-41.808,-1.515,-11.754561551433397,-0.44505286120939647,0,1,0.6631534569983136,0.025108409375085596,0.0,0.968,0.16796240865654846,0.006359416318603884,0.0,214.489,118.32362521079263,4.479985724547067,0,5,3.843310848791456,0.14551597541834818,0.0,0.999,0.5812836706014604,0.022008644018196816
77,1954,0.0163,0.996,0.8552387389946038,0.14833237771538524,0.0,0.873,0.47230122124396545,0.0819157972513669,26253,3558362,227450.06901448453,39448.879020737906,0.00167,0.973,0.2707446861687021,0.04695788581843253,0.0,0.988,0.2935144088156773,0.05090706041278747,0,11,5.052541891508095,0.8763115117481675,0.0237,0.979,0.22445884691848883,0.038930082261957565,-43.059,1.727,-15.36664157909686,-2.665186197724247,0,1,0.7006532235160465,0.12152110733461705,0.0,0.964,0.13467668276057893,0.02335828776907542,0.0,215.126,108.93762113036045,18.894111817151828,0,5,3.7594433399602387,0.6520368454755957,0.0,0.978,0.4679596989491612,0.08116280478794141
78,2005,0.0,0.996,0.30583664281654904,0.00831497477928204,0.0,0.974,0.5896297681291203,0.016030638467504854,31586,2539418,241451.4325983178,6564.49323399348,0.0,0.999,0.6493163789497589,0.017653376210974552,0.0,0.98,0.058265198181404805,0.001584092896542985,0,11,5.320300068197318,0.1446463722524262,0.0,0.992,0.20227666515117104,0.005499423985562575,-60.0,2.534,-7.454183109797692,-0.20266160387882684,0,1,0.6369629461241191,0.017317515597814165,0.0,0.961,0.07817679017958641,0.0021254419767431005,0.0,218.061,122.05318310979787,3.3183372990979674,0,5,3.93134803364401,0.10688405237280335,0.0,0.988,0.5603991020686534,0.015235925810329315
79,1935,0.0124,0.996,0.885243378668574,0.4984623135832325,0.0,0.921,0.5280580529706501,0.29733861346231377,42475,1323160,253535.34287759484,142760.52962515142,0.00537,0.989,0.27634357193987125,0.1556033736396613,0.0,0.996,0.28461315767358614,0.16025980704151543,0,11,5.266284896206156,2.965336557839542,0.0378,0.854,0.21543414459556232,0.12130652962515108,-32.028,-1.872,-14.4565676449535,-8.14019548569125,0,1,0.7265569076592698,0.4091092301491293,0.0,0.966,0.22783486041517523,0.12828911729141482,0.0,221.741,111.15341947029354,62.58820112857719,0,5,3.7344309234073014,2.1027811366384106,0.0,0.976,0.5161062992125991,0.29060882708585206
80,1984,0.0,0.996,0.4094818184129862,0.015332931186542016,0.0,0.964,0.5734882021736294,0.02147410396461947,30280,1575107,225880.0094277858,8458.0132382792,0.00108,1.0,0.5544997184758409,0.020763085548702206,0.0,0.999,0.08121611350268428,0.0030411144612020402,0,11,5.239491947099647,0.19619129803778873,0.012,0.997,0.23001097289511685,0.008612696000078439,-42.236,-1.518,-11.364221683907282,-0.42553007540916,0,1,0.649600628519052,0.02432411229983342,0.0,0.968,0.1616408930208193,0.0060525976445669006,0.0,218.932,118.44330784339407,4.4350762524883125,0,5,3.860809218279429,0.14456691214685055,0.0,0.985,0.581401509755138,0.021770415534875447
81,1964,0.000119,0.996,0.7347085804078192,0.04309027009333118,0.0,0.924,0.5021438091233984,0.029450469121799074,33267,3551152,195881.68236283373,11488.357186008949,0.00278,0.99,0.3923471452596176,0.023010952791922033,0.0,0.982,0.16740034763296205,0.009817941950831598,0,11,5.081984443977297,0.2980557028196667,0.0206,0.982,0.21655244902249263,0.012700686730202535,-37.66,-0.045,-12.674463107000209,-0.743350565288685,0,1,0.7128442295564431,0.041807937466868006,0.0,0.951,0.06430744166491469,0.0037715974799344123,0.0,217.875,114.4578904771914,6.712894808221034,0,5,3.79314694134959,0.22246606418525006,0.0,0.997,0.5802230817742283,0.03402977721337951
82,2000,0.0,0.996,0.3202982503472739,0.009205829439897084,0.0608,0.979,0.5892296894106119,0.01693530331731901,31027,3634149,244676.1127415016,7032.341136653584,2.03e-05,1.0,0.6339408310467106,0.018220365422774564,0.0,0.997,0.059388073010515886,0.0017068980873489175,0,11,5.349351919784788,0.1537480187110966,0.0136,0.996,0.21985775250672626,0.006319025996619078,-40.486,1.25,-8.28006077280508,-0.23798077930111072,0,1,0.6424553680606505,0.018465085384327742,0.0223,0.958,0.08946084617265845,0.0025712325637790453,32.675,210.618,120.03764172169258,3.450053363885889,1,5,3.9074345805820494,0.11230525379828885,0.0,0.995,0.5745900709219857,0.016514539761085568
83,1981,3.43e-06,0.995,0.4121922392552634,0.016368637199830772,0.0,0.98,0.5565621653236281,0.022101736267025895,30107,2578147,223524.18481933975,8876.40750661941,0.00175,0.999,0.5466333961528459,0.021707453199758416,0.0,0.981,0.08540801962698207,0.0033916526176135226,0,11,5.090590070184559,0.2021533014363967,0.0189,0.997,0.23471119053808231,0.009320656622743867,-42.212,-1.099,-11.143589940213223,-0.4425250246452904,0,1,0.684169482713803,0.027169172486054854,0.0,0.966,0.14064294255263818,0.0055850961811415665,0.0,216.891,119.25742032752774,4.735852014720073,0,5,3.87548739277359,0.1539001491620685,0.0,0.997,0.5950027553938119,0.023628257178101537
84,2010,2.26e-06,0.996,0.30832248500264703,0.008294022286099184,0.0,0.979,0.5952939332980434,0.016013691474727205,28656,4995083,250198.6569613552,6730.463517027487,2.01e-05,0.999,0.6525981370884066,0.017555201959505426,0.0,0.998,0.059080294028586805,0.001589288161511097,0,11,5.353943885653785,0.1440236507751044,0.0137,0.997,0.2123483218634207,0.005712271402897663,-44.761,0.687,-7.290684595023815,-0.19612290200479024,0,1,0.636209634727369,0.01711434340902688,0.0,0.959,0.07901488618316589,0.0021255382231728575,0.0,214.047,121.59962075172103,3.2710879470477807,0,5,3.9205929062996296,0.105465824003371,0.0,0.995,0.5511517543673908,0.014826245752743506
85,1986,1.03e-06,0.996,0.39330760573955786,0.015511108955921024,0.0,0.965,0.5736765233415241,0.02262442660439345,30133,3109721,227363.16683046683,8966.658162227091,0.000126,0.998,0.5638445503685529,0.022236677163981016,0.0,0.991,0.07734277691646212,0.003050213680584493,0,11,5.202825552825553,0.20518696524258423,0.00986,0.991,0.2235664692874703,0.008816925514287612,-39.307,-1.192,-11.166234766584727,-0.44036952645807836,0,1,0.671007371007371,0.026462921870915066,0.0,0.968,0.13312517199017174,0.0052501375955659344,0.0,243.759,119.14389115479099,4.698749401653092,0,5,3.8803439803439805,0.15303146287342767,0.0,0.992,0.5891985257985235,0.02323657716495
86,2011,1.42e-06,0.996,0.3009525451308086,0.00806157537175324,0.0,0.988,0.5918506069485125,0.015853822650542984,30027,4685927,242810.31372959397,6504.127234808338,2e-05,1.0,0.6577720565090023,0.017619651658621675,0.0,0.993,0.06995216111134371,0.0018737991365748777,0,11,5.329426538300544,0.1427586322888789,0.0147,0.993,0.20479420259522874,0.005485794776056643,-41.766,0.189,-7.2555530556718235,-0.1943535243957817,0,1,0.6293428212641272,0.01685812155563335,0.0,0.944,0.07673674131435708,0.0020555367744756908,0.0,215.537,122.93515519045624,3.2930474768880593,0,5,3.9294683968187525,0.10525814173830256,0.0,1.0,0.5466881875261626,0.014644062992302559
87,1976,3.96e-06,0.995,0.48877391541153525,0.01999266096665807,0.0717,0.944,0.5237651328580681,0.021423931182111586,30667,3377907,241824.86471160076,9891.531403463421,0.00357,0.994,0.5133529455605967,0.020998034210125218,0.0,0.994,0.10584851281108246,0.004329595675487606,0,11,5.158457550226831,0.21099999337271047,0.00572,0.997,0.22406968891769322,0.009165279042487616,-36.42,0.852,-11.101044394037581,-0.45407377510918545,0,1,0.6881075826312378,0.02814614523066563,0.0231,0.961,0.0856801036941025,0.00350463314578073,36.925,231.459,117.72384332469197,4.81534061673659,0,5,3.8642255346727157,0.1580611169652459,0.0242,0.994,0.5824658619572267,0.023825008118443187
88,1940,0.00152,0.996,0.9319134303215884,0.7664225062972273,0.0648,0.952,0.5086133741704952,0.4182928631402185,18018,1917870,191125.30525778458,157184.91729638955,0.00135,0.991,0.33146467585502803,0.27260256087321594,0.0,0.987,0.361363493210822,0.2971918905121744,0,11,5.172537008677897,4.253988245172063,0.0339,0.969,0.21842261357835646,0.17963471872376152,-43.821,-0.574,-12.238807044410436,-10.06541687657429,0,1,0.6697294538029607,0.5507976490344093,0.0261,0.953,0.09224701378254228,0.07586561712846336,31.21,221.058,109.21421184277708,89.81974853064634,1,5,3.7662072485962224,3.0973971452559783,0.0,0.994,0.5977119142419611,0.49156911838790923
89,2008,1.15e-06,0.996,0.31316286522516784,0.008689203354235873,0.0,0.985,0.5886161934477395,0.01633209543789981,18467,2677054,239612.80249609984,6648.4395129988925,3.09e-05,0.999,0.6591050952574097,0.018287922485275408,0.0,0.998,0.0560359352605304,0.0015548064304286213,0,11,5.286947477899116,0.14669479322076517,0.00838,1.0,0.21396038273531087,0.005936672197709275,-42.536,0.36,-7.20849578783149,-0.20001121695442572,0,1,0.6438897555902237,0.01786574860978364,0.0,0.959,0.07604475299011967,0.002109983002865555,0.0,218.32,122.52573281331254,3.399671949533824,0,5,3.9300052002080084,0.10904426469358433,0.0,0.994,0.5678053666146679,0.015754665843262735
90,2017,0.0,0.996,0.27989636206109136,0.006773328032401296,0.0,0.977,0.612957968185809,0.014833223833364788,29954,4018399,227742.55645554798,5511.236482146237,2.01e-05,1.0,0.6600770182980346,0.015973477249433255,0.0,1.0,0.09154333725578195,0.0022152951465614964,0,11,5.393285839757978,0.13051435858680757,0.0176,0.988,0.20676715136137544,0.005003643963725713,-57.093,1.634,-7.28431209134378,-0.1762760863404495,0,1,0.5887576851761491,0.014247591158133885,0.0,0.935,0.10134181711720502,0.002452412620442095,0.0,219.978,121.65922133307264,2.9440819029850918,0,5,3.9347125988094076,0.09521774041184482,0.0,1.0,0.4881745995901255,0.011813539396372544
91,1948,0.000507,0.996,0.9345760610576889,0.5429939125698325,0.0,0.898,0.44831225961538346,0.26047192737430214,13453,1700987,212554.4403846154,123495.3173184357,0.000245,0.956,0.24915157692307752,0.14475845810055799,0.0,0.992,0.34040961662980823,0.19777988899161944,0,11,5.126442307692308,2.978491620111746,0.0348,0.97,0.21924932692307667,0.12738508379888203,-55.0,-2.306,-14.696393269230741,-8.538686592178772,0,1,0.7,0.4067039106145387,0.0,0.955,0.08770610576923074,0.05095773743016745,0.0,209.055,105.75866298076943,61.44637402234636,0,5,3.7293269230769233,2.166759776536371,0.0,0.984,0.4501135096153851,0.2615184636871504
92,1999,1.11e-06,0.996,0.3350488773743919,0.010655400680593298,0.0,0.967,0.5826922365988908,0.018531085085518432,30840,3478906,245685.83061670308,7813.430050207531,0.000239,1.0,0.6195270829272397,0.01970252624870737,0.0,0.994,0.06786375963535553,0.002158238989704655,0,11,5.292387833977482,0.16831130242860576,0.0108,0.998,0.21737914636195757,0.006913205984283089,-42.66,0.135,-8.90850646950093,-0.28331300985712643,0,1,0.6518232229877332,0.020729625087178502,0.0,0.966,0.09804887413880062,0.0031182018827138197,0.0,223.291,119.72429415224374,3.807534994268488,0,5,3.9006889598386825,0.12405176260600013,0.0,0.996,0.5702000168039004,0.018133800938952088
93,1962,2.62e-06,0.996,0.7531952453469988,0.055779447046097885,0.0,0.927,0.48977582746103,0.03627137186684597,32000,2586607,210780.6079436259,15609.798165572874,0.00232,0.998,0.37132600896861,0.027499323159642607,0.0,0.993,0.18597408672005122,0.01377269942452752,0,11,5.116591928251121,0.37891990195302766,0.0267,0.985,0.21684313474268657,0.01605877125009883,-44.831,1.184,-12.97606000427077,-0.9609692259033769,0,1,0.7063847960708948,0.05231280145489472,0.0,0.967,0.08823100576553475,0.0065341314145647466,0.0,236.134,113.99654046551359,8.442251901636736,0,5,3.764467221866325,0.27878548272318565,0.0,0.993,0.550355413196668,0.04075771961730061
94,2002,0.0,0.996,0.33415129318331643,0.009363774904600981,0.0,0.991,0.5899908853278748,0.01653305541135741,30240,3639107,245842.49232867372,6889.136170090796,0.0,0.999,0.6276924094328911,0.01758954866001901,0.0,0.975,0.05599253377542923,0.001569054177874309,0,11,5.361404705080123,0.15024028891996188,0.0,0.996,0.21027778156608756,0.005892521903075528,-60.0,0.501,-8.05994522104786,-0.22586030439781185,0,1,0.6513240140925105,0.018251766736624913,0.0,0.962,0.08299864757358824,0.002325834641732254,0.0,216.096,120.2467354244802,3.3696214454278293,0,5,3.9096488237299694,0.10955837157681422,0.0,1.0,0.5634021832026362,0.015787971891451195
95,1900,0.139,0.139,0.139,0.007315789473684211,0.659,0.659,0.659,0.03468421052631579,233920,233920,233920.0,12311.578947368422,0.791,0.791,0.791,0.04163157894736842,1.63e-06,1.63e-06,1.63e-06,8.578947368421053e-08,2,2,2.0,0.10526315789473684,0.161,0.161,0.161,0.008473684210526316,-4.895,-4.895,-4.895,-0.2576315789473684,1,1,1.0,0.05263157894736842,0.0295,0.0295,0.0295,0.0015526315789473684,141.999,141.999,141.999,7.473631578947368,4,4,4.0,0.21052631578947367,0.956,0.956,0.956,0.05031578947368421
96,1929,0.121,0.996,0.9540234445446378,2.7409637305699435,0.0912,0.937,0.6050826871055001,1.7384370466321262,62212,1450347,187742.43552750227,539394.7176165804,0.0217,0.975,0.3212406672678085,0.9229427461139892,0.0,0.976,0.3691183828313799,1.060498151709846,0,11,5.047790802524797,14.502590673575178,0.0305,0.964,0.1903594229035168,0.54691347150259,-29.861,-1.638,-11.489445446348055,-33.00983160621763,0,1,0.7430117222723174,2.1347150259067424,0.0259,0.942,0.10561731289449959,0.30344455958549205,55.434,218.762,118.9174328223624,341.65656217616646,1,5,3.862037871956718,11.095854922279829,0.0338,0.973,0.6484465284039687,1.863023834196892
97,1928,0.000131,0.996,0.9408362924528288,0.640233289382712,0.065,0.901,0.5411828737300435,0.36827160493827105,34133,1053600,211609.38534107403,143998.88049382728,0.00164,0.937,0.24244529753265603,0.16498252839506172,0.0,0.984,0.4547671017706818,0.3094662055506175,0,11,5.33744557329463,3.632098765432104,0.0286,0.973,0.17398519593613937,0.11839585185185182,-40.34,-2.374,-15.89684905660375,-10.81770765432099,0,1,0.7351233671988389,0.500246913580252,0.0257,0.963,0.14786465892597966,0.10062098765432109,37.596,214.258,109.1079165457184,74.2472637037037,1,5,3.816400580551524,2.597037037037065,0.0324,0.976,0.5224061683599417,0.3554941728395062
98,1933,0.00404,0.996,0.8309224407431128,0.2558828033142632,0.0623,0.92,0.5913870595771943,0.1821178141645303,57980,2193058,185948.6207559257,57262.930952850635,0.00404,0.984,0.3109571684817418,0.09575934898402051,0.0,0.984,0.2048211577962844,0.06307473413296509,0,11,4.780909673286355,1.4722825014795695,0.0251,0.954,0.20346944266495842,0.0626584730716118,-34.752,-0.677,-13.44449071108262,-4.140234760307753,0,1,0.7136450992953235,0.21976721246794714,0.0231,0.968,0.23728641896220382,0.07307242059577825,33.944,208.135,112.5712440743113,34.66634681396723,1,5,3.783472133247918,1.1651213257052935,0.034,0.979,0.5994171044202442,0.18459066877096086
99,2021,1.04e-06,0.996,0.2702361532604528,0.007146835262712261,0.0,0.987,0.6623969078766815,0.01751816521219474,23493,3753333,197772.09349556308,5230.405164967806,1.99e-05,1.0,0.6317625672948485,0.016707990174996298,0.0,1.0,0.13514913984630858,0.0035742391487045217,0,11,5.270515048943372,0.13938735565163185,0.0119,0.989,0.18123389442868923,0.004793025551445235,-41.41,1.317,-7.808710273534022,-0.2065140628515706,0,1,0.5350837068886652,0.01415116023061909,0.0,0.966,0.12370895617967301,0.003271684856637558,0.0,220.47,121.81819403531154,3.2216805718529984,0,5,3.9441039246180587,0.10430825286758763,0.0,0.986,0.5001563278748513,0.013227448799123102
100,1993,1.17e-06,0.996,0.38688933187516883,0.01245275330784021,0.0,0.978,0.5731208545405857,0.018446961518895636,12678,2276400,241275.14505759443,7765.889656748178,0.00254,0.998,0.5493175810340224,0.017680808853326846,0.0,0.999,0.06767875736806853,0.0021783667841161016,0,11,5.182159121350121,0.16679743746713827,0.0166,0.998,0.21452234128047237,0.006904800869122853,-39.662,-1.484,-11.03463755692471,-0.35517034980470613,0,1,0.6769354406643451,0.02178842721527195,0.0,0.967,0.09156500133940529,0.002947190008536032,0.0,216.97,120.04720693811956,3.8639428129230176,0,5,3.876908652558264,0.12478552151683692,0.0,0.996,0.5788593222609185,0.018631664784141966
